,site,length,neff
1980,3nq1_A_Zn_4659_OK,283,9.399999618530273
1981,3nq1_A_Zn_4661_OK,283,9.399999618530273
1982,3nq1_A_Zn_4663_OK,283,9.399999618530273
1983,3nq5_A_Zn_4656_OK,285,9.600000381469727
1984,3nvo_B_Zn_3832_OK,247,10.0
1985,3o4n_A_Zn_2114_OK,133,13.0
1986,3o4n_B_Zn_2114_OK,137,13.600000381469727
1987,3o9p_A_Zn_4075_OK,509,11.199999809265137
1988,3o9p_A_Zn_4076_OK,509,11.199999809265137
1989,3o9p_A_Zn_4077_OK,509,11.199999809265137
1990,3o9p_A_Zn_4078_OK,509,11.199999809265137
1991,3oax_A_Zn_5626_OK,348,12.0
1992,3oax_B_Zn_5626_OK,348,12.0
1993,3oq3_A_Zn_3977_OK,166,6.9000000953674325
1994,3oq3_B_Zn_3977_OK,329,11.5
1995,3ovl_A_Zn_55_OK,6,1.0
1996,3ovl_A_Zn_56_OK,6,1.0
1997,3p76_A_Zn_2180_OK,267,6.800000190734862
1998,3pbj_A_Zn_1365_OK,28,1.0
1999,3pbj_A_Zn_1366_OK,28,1.0
2000,3pbj_A_Zn_1367_OK,28,1.0
2001,3pbj_B_Zn_1365_OK,27,1.0
2002,3pbj_C_Zn_1365_OK,28,1.0
2003,3pbj_C_Zn_1366_OK,28,1.0
2004,3pbj_D_Zn_1371_OK,28,1.0
2005,3pbj_D_Zn_1372_OK,28,1.0
2006,3pbj_E_Zn_1371_OK,28,1.0
2007,3pbj_F_Zn_1371_OK,28,1.0
2008,3pbj_F_Zn_1372_OK,28,1.0
2009,3pbj_F_Zn_1377_OK,28,1.0
2010,3pe8_A_Zn_1651_OK,219,10.5
2011,3pfe_A_Zn_3974_OK,471,10.699999809265137
2012,3pfe_A_Zn_3975_OK,471,10.699999809265137
2013,3pfs_B_Zn_2102_OK,130,7.699999809265138
2014,3phx_A_Zn_1931_OK,162,9.100000381469727
2015,3phx_A_Zn_1932_OK,162,9.100000381469727
2016,3phx_A_Zn_1933_OK,162,9.100000381469727
2017,3phx_A_Zn_1934_OK,162,9.100000381469727
2018,3phx_A_Zn_1935_OK,162,9.100000381469727
2019,3phx_A_Zn_1936_OK,162,9.100000381469727
2020,3phx_A_Zn_1937_OK,162,9.100000381469727
2021,3phx_A_Zn_1938_OK,162,9.100000381469727
2022,3phx_B_Zn_1946_OK,77,11.5
2023,3phx_B_Zn_1947_OK,77,11.5
2024,3phx_B_Zn_1948_OK,77,11.5
2025,3pjn_A_Zn_2518_OK,158,5.9000000953674325
2026,3pjn_A_Zn_2520_OK,158,5.9000000953674325
2027,3pjn_A_Zn_2521_OK,158,5.9000000953674325
2028,3pjn_A_Zn_2522_OK,158,5.9000000953674325
2029,3pjn_A_Zn_2524_OK,158,5.9000000953674325
2030,3pjn_B_Zn_2518_OK,157,5.9000000953674325
2031,3pjn_B_Zn_2536_OK,157,5.9000000953674325
2032,3pjn_B_Zn_2537_OK,157,5.9000000953674325
2033,3pjn_B_Zn_2538_OK,157,5.9000000953674325
2034,3pjn_B_Zn_2539_OK,157,5.9000000953674325
2035,3pn5_A_Zn_1440_OK,181,6.9000000953674325
2036,3pn5_A_Zn_1442_OK,181,6.9000000953674325
2037,3pn5_A_Zn_1443_OK,181,6.9000000953674325
2038,3poa_A_Zn_806_OK,96,11.199999809265137
2039,3ppd_A_Zn_41_OK,6,1.0
2040,3pso_B_Zn_2901_OK,182,10.600000381469727
2041,3psq_A_Zn_3120_OK,186,8.199999809265138
2042,3psq_A_Zn_3121_OK,186,8.300000190734862
2043,3psq_A_Zn_3122_OK,186,8.199999809265138
2044,3psq_A_Zn_3123_OK,186,8.300000190734862
2045,3psq_A_Zn_3124_OK,186,8.199999809265138
2046,3psq_A_Zn_3126_OK,186,8.199999809265138
2047,3psq_A_Zn_3149_OK,186,8.199999809265138
2048,3psq_B_Zn_3140_OK,182,8.300000190734862
2049,3psq_B_Zn_3141_OK,182,8.300000190734862
2050,3psq_B_Zn_3142_OK,182,8.199999809265138
2051,3psq_B_Zn_3144_OK,182,8.300000190734862
2052,3psq_B_Zn_3145_OK,182,8.300000190734862
2053,3psq_B_Zn_3146_OK,182,8.199999809265138
2054,3psq_B_Zn_3148_OK,182,8.300000190734862
2055,3psq_B_Zn_3149_OK,182,8.300000190734862
2056,3pvn_L_Zn_32687_OK,206,11.0
2057,3pvn_T_Zn_32705_OK,206,11.0
2058,3pyk_A_Zn_2128_OK,258,9.199999809265137
2059,3q03_A_Zn_5792_OK,360,10.5
2060,3q03_B_Zn_5792_OK,364,10.300000190734863
2061,3q70_A_Zn_2548_OK,334,10.699999809265137
2062,3q94_B_Zn_4268_OK,277,7.4000000953674325
2063,3q94_B_Zn_4271_OK,277,7.5
2064,3q94_B_Zn_4272_OK,277,7.4000000953674325
2065,3qdf_A_Zn_1886_OK,252,8.800000190734863
2066,3qdh_A_Zn_2045_OK,271,8.600000381469728
2067,3qg6_A_Zn_6702_OK,218,12.5
2068,3qg6_A_Zn_6704_OK,218,12.600000381469727
2069,3qg6_B_Zn_6709_OK,209,12.300000190734865
2070,3qg6_H_Zn_6704_OK,208,12.399999618530273
2071,3qg6_H_Zn_6707_OK,208,12.300000190734865
2072,3qg6_L_Zn_6702_OK,218,12.600000381469727
2073,3qg6_L_Zn_6709_OK,218,12.600000381469727
2074,3qsu_C_Zn_7118_OK,60,6.9000000953674325
2075,3qsu_H_Zn_7110_OK,61,6.800000190734862
2076,3qu1_A_Zn_2787_OK,168,7.300000190734862
2077,3qu1_A_Zn_2789_OK,168,7.300000190734862
2078,3qu1_A_Zn_2791_OK,168,7.300000190734862
2079,3qu1_B_Zn_2787_OK,167,7.199999809265138
2080,3qu1_B_Zn_2789_OK,167,7.199999809265138
2081,3qu1_B_Zn_2791_OK,167,7.199999809265138
2082,3qu6_A_Zn_2384_OK,98,6.0
2083,3qu6_A_Zn_2385_OK,98,6.0
2084,3qu6_A_Zn_2386_OK,98,6.0
2085,3qu6_A_Zn_2387_OK,98,6.0
2086,3qu6_A_Zn_2393_OK,98,6.0999999046325675
2087,3qu6_A_Zn_2395_OK,98,6.0
2088,3qu6_B_Zn_2386_OK,98,6.0
2089,3qu6_B_Zn_2387_OK,98,6.0
2090,3qu6_B_Zn_2393_OK,98,6.0
2091,3qu6_B_Zn_2395_OK,98,6.0
2092,3qu6_C_Zn_2384_OK,97,6.0
2093,3qu6_C_Zn_2398_OK,97,6.0999999046325675
2094,3qu6_C_Zn_2399_OK,97,6.0999999046325675
2095,3qu6_C_Zn_2400_OK,97,6.0999999046325675
2096,3qvy_A_Zn_3332_OK,106,9.100000381469727
2097,3qvy_A_Zn_3335_OK,106,9.300000190734863
2098,3qvy_A_Zn_3445_OK,106,9.100000381469727
2099,3qvy_B_Zn_3380_OK,106,9.100000381469727
2100,3qvy_B_Zn_3445_OK,106,9.100000381469727
2101,3qvy_C_Zn_3332_OK,106,9.100000381469727
2102,3qvy_C_Zn_3380_OK,106,9.300000190734863
2103,3qvy_C_Zn_3443_OK,106,9.100000381469727
2104,3qvy_C_Zn_3444_OK,106,9.100000381469727
2105,3qvy_D_Zn_3332_OK,106,9.100000381469727
2106,3qvy_D_Zn_3380_OK,106,9.300000190734863
2107,3qvy_D_Zn_3445_OK,106,9.199999809265137
2108,3qvz_A_Zn_3462_OK,106,9.100000381469727
2109,3qvz_B_Zn_3462_OK,106,9.100000381469727
2110,3qvz_D_Zn_3462_OK,106,9.100000381469727
2111,3qw1_D_Zn_3503_OK,106,9.300000190734863
2112,3qzc_B_Zn_1837_OK,112,9.0
2113,3qzc_B_Zn_1842_OK,112,8.899999618530273
2114,3qzc_B_Zn_1843_OK,112,8.899999618530273
2115,3qzc_B_Zn_1844_OK,112,8.899999618530273
2116,3r3q_A_Zn_1246_OK,153,7.0999999046325675
2117,3r3q_A_Zn_1247_OK,153,7.0999999046325675
2118,3r3q_A_Zn_1248_OK,153,7.0999999046325675
2119,3r3q_A_Zn_1249_OK,153,7.0999999046325675
2120,3r3q_A_Zn_1250_OK,153,7.0999999046325675
2121,3r3q_A_Zn_1251_OK,153,7.0999999046325675
2122,3r3q_A_Zn_1252_OK,153,7.0999999046325675
2123,3r3q_A_Zn_1253_OK,153,7.0999999046325675
2124,3r3q_A_Zn_1254_OK,153,7.0999999046325675
2125,3r68_A_Zn_713_OK,85,11.800000190734865
2126,3r68_A_Zn_714_OK,85,11.800000190734865
2127,3r68_A_Zn_716_OK,85,11.800000190734865
2128,3r75_B_Zn_9709_OK,621,7.800000190734862
2129,3r8b_B_Zn_21885_OK,114,11.199999809265137
2130,3r8b_B_Zn_21888_OK,114,11.199999809265137
2131,3r8b_B_Zn_21889_OK,114,11.199999809265137
2132,3r8b_D_Zn_21885_OK,114,11.199999809265137
2133,3r8b_D_Zn_21888_OK,114,11.199999809265137
2134,3r8b_D_Zn_21889_OK,114,11.199999809265137
2135,3r8b_F_Zn_21886_OK,113,11.300000190734865
2136,3r8b_F_Zn_21887_OK,113,11.300000190734865
2137,3r8b_H_Zn_21897_OK,113,11.300000190734865
2138,3r8b_I_Zn_21907_OK,226,5.5
2139,3r8b_I_Zn_21908_OK,226,5.5
2140,3r8b_O_Zn_21889_OK,225,5.400000095367432
2141,3r8b_P_Zn_21886_OK,111,11.199999809265137
2142,3r8b_P_Zn_21887_OK,111,11.199999809265137
2143,3ram_B_Zn_12103_OK,389,10.300000190734863
2144,3rcc_A_Zn_17701_OK,129,9.0
2145,3rcc_B_Zn_17708_OK,124,8.899999618530273
2146,3rcc_C_Zn_17713_OK,129,8.800000190734863
2147,3rcc_C_Zn_17742_OK,129,8.800000190734863
2148,3rcc_D_Zn_17718_OK,129,8.5
2149,3rcc_G_Zn_17746_OK,132,9.0
2150,3rcc_I_Zn_17718_OK,131,8.899999618530273
2151,3rcc_J_Zn_17713_OK,129,8.699999809265138
2152,3rcc_J_Zn_17741_OK,129,8.699999809265138
2153,3rcc_J_Zn_17742_OK,129,8.699999809265138
2154,3rcc_K_Zn_17741_OK,129,8.899999618530273
2155,3rcc_L_Zn_17701_OK,127,8.699999809265138
2156,3rcc_L_Zn_17746_OK,127,8.699999809265138
2157,3rcc_M_Zn_17753_OK,128,9.0
2158,3rcc_N_Zn_17754_OK,137,8.800000190734863
2159,3rcc_N_Zn_17757_OK,137,8.800000190734863
2160,3rcc_O_Zn_17754_OK,131,8.899999618530273
2161,3rcc_Q_Zn_17768_OK,133,9.100000381469727
2162,3rcc_R_Zn_17753_OK,125,8.899999618530273
2163,3rf5_A_Zn_2727_OK,116,9.699999809265137
2164,3rf5_A_Zn_2728_OK,116,9.699999809265137
2165,3rf5_A_Zn_2729_OK,116,9.699999809265137
2166,3rf5_C_Zn_2781_OK,116,9.800000190734863
2167,3rf5_C_Zn_2782_OK,116,9.800000190734863
2168,3rfr_A_Zn_20222_OK,386,4.0
2169,3rfr_C_Zn_20224_OK,210,4.199999809265137
2170,3rgb_J_Zn_19740_OK,218,4.800000190734863
2171,3rja_A_Zn_3858_OK,473,10.300000190734863
2172,3rja_A_Zn_3859_OK,473,10.199999809265137
2173,3rja_A_Zn_3860_OK,473,10.199999809265137
2174,3rn6_A_Zn_3341_OK,422,11.399999618530273
2175,3rym_B_Zn_3240_OK,105,11.0
2176,3rym_D_Zn_3240_OK,105,11.0
2177,3s6l_A_Zn_4948_OK,155,9.5
2178,3s6l_A_Zn_4949_OK,155,9.5
2179,3s6l_C_Zn_4982_OK,155,9.5
2180,3s6l_C_Zn_4983_OK,155,9.399999618530273
2181,3s6l_E_Zn_4948_OK,156,9.600000381469727
2182,3s6l_E_Zn_5020_OK,156,9.5
2183,3s6l_E_Zn_5021_OK,156,9.600000381469727
2184,3s6l_E_Zn_5023_OK,156,9.5
2185,3s9c_A_Zn_1962_OK,234,12.100000381469727
2186,3s9c_A_Zn_1963_OK,234,12.199999809265135
2187,3sb5_A_Zn_5111_OK,164,9.300000190734863
2188,3sb5_A_Zn_5112_OK,164,9.300000190734863
2189,3sb5_D_Zn_5145_OK,163,9.199999809265137
2190,3sb5_D_Zn_5146_OK,163,9.199999809265137
2191,3sba_A_Zn_7772_OK,162,9.399999618530273
2192,3sba_F_Zn_7772_OK,163,9.399999618530273
2193,3scr_A_Zn_7615_OK,472,9.600000381469727
2194,3scr_B_Zn_7615_OK,472,9.600000381469727
2195,3ser_C_Zn_5699_OK,370,11.600000381469727
2196,3seu_A_Zn_2899_OK,366,11.600000381469727
2197,3seu_A_Zn_2900_OK,366,11.600000381469727
2198,3seu_A_Zn_2901_OK,366,11.600000381469727
2199,3seu_A_Zn_2902_OK,366,11.600000381469727
2200,3seu_A_Zn_2903_OK,366,11.600000381469727
2201,3seu_A_Zn_2904_OK,366,11.600000381469727
2202,3seu_A_Zn_2905_OK,366,11.600000381469727
2203,3seu_A_Zn_2906_OK,366,11.600000381469727
2204,3sev_A_Zn_8534_OK,370,11.600000381469727
2205,3sev_E_Zn_8534_OK,370,11.600000381469727
2206,3sey_A_Zn_8632_OK,371,11.5
2207,3sey_A_Zn_8634_OK,371,11.5
2208,3sey_A_Zn_8637_OK,371,11.5
2209,3sey_A_Zn_8638_OK,371,11.5
2210,3sey_A_Zn_8693_OK,371,11.5
2211,3sey_C_Zn_8693_OK,371,11.5
2212,3sey_C_Zn_8695_OK,371,11.5
2213,3sey_C_Zn_8774_OK,371,11.5
2214,3sey_E_Zn_8695_OK,370,11.600000381469727
2215,3sey_E_Zn_8774_OK,370,11.600000381469727
2216,3sey_E_Zn_8776_OK,370,11.600000381469727
2217,3sjp_A_Zn_2288_OK,294,5.9000000953674325
2218,3sjp_A_Zn_2290_OK,294,5.9000000953674325
2219,3sjp_A_Zn_2291_OK,294,6.0
2220,3sjp_A_Zn_2292_OK,294,6.0
2221,3sjp_A_Zn_2293_OK,294,5.9000000953674325
2222,3sjp_A_Zn_2294_OK,294,5.9000000953674325
2223,3sox_A_Zn_954_OK,65,10.600000381469727
2224,3sp7_A_Zn_1336_OK,150,8.5
2225,3sp7_A_Zn_1337_OK,150,8.5
2226,3sp7_A_Zn_1338_OK,150,8.5
2227,3sp7_A_Zn_1339_OK,150,8.5
2228,3ssg_A_Zn_901_OK,116,7.300000190734862
2229,3st1_A_Zn_1595_OK,212,6.5999999046325675
2230,3suj_A_Zn_955_OK,122,5.9000000953674325
2231,3suj_A_Zn_956_OK,122,5.9000000953674325
2232,3suj_A_Zn_957_OK,122,5.9000000953674325
2233,3swf_A_Zn_1342_OK,56,6.199999809265138
2234,3swf_B_Zn_1342_OK,58,6.300000190734862
2235,3swn_A_Zn_6760_OK,76,8.800000190734863
2236,3swn_B_Zn_6760_OK,71,9.100000381469727
2237,3swn_B_Zn_6761_OK,71,9.100000381469727
2238,3swn_D_Zn_6766_OK,73,9.0
2239,3swn_F_Zn_6763_OK,78,9.0
2240,3swn_O_Zn_6767_OK,67,9.100000381469727
2241,3swn_Q_Zn_6771_OK,73,9.100000381469727
2242,3swn_Q_Zn_6773_OK,73,9.0
2243,3swn_R_Zn_6773_OK,76,9.0
2244,3sxk_B_Zn_4689_OK,138,11.600000381469727
2245,3sy0_A_Zn_3403_OK,219,12.399999618530273
2246,3t1g_A_Zn_2799_OK,349,9.300000190734863
2247,3t1g_A_Zn_2800_OK,349,9.399999618530273
2248,3t1g_A_Zn_2801_OK,349,9.399999618530273
2249,3t2j_E_Zn_2436_OK,316,8.5
2250,3t9x_D_Zn_6034_OK,259,12.399999618530273
2251,3t9x_F_Zn_6034_OK,259,12.399999618530273
2252,3tdp_C_Zn_9561_OK,256,7.0
2253,3tn2_A_Zn_539_OK,68,7.800000190734862
2254,3tn2_A_Zn_540_OK,68,7.800000190734862
2255,3tol_C_Zn_3333_OK,106,9.5
2256,3tol_D_Zn_3333_OK,106,9.5
2257,3tom_A_Zn_3332_OK,106,9.5
2258,3tom_B_Zn_3332_OK,106,9.5
2259,3tom_B_Zn_3333_OK,106,9.5
2260,3tom_B_Zn_3422_OK,106,9.5
2261,3tom_D_Zn_3333_OK,106,9.5
2262,3tom_D_Zn_3422_OK,106,9.5
2263,3u1y_B_Zn_4764_OK,299,6.699999809265138
2264,3u24_A_Zn_4451_OK,546,9.800000190734863
2265,3u24_A_Zn_4452_OK,546,9.800000190734863
2266,3u24_A_Zn_4453_OK,546,9.800000190734863
2267,3u24_A_Zn_4454_OK,546,9.800000190734863
2268,3u24_A_Zn_4455_OK,546,9.800000190734863
2269,3u24_A_Zn_4456_OK,546,9.800000190734863
2270,3u24_A_Zn_4457_OK,546,9.800000190734863
2271,3u24_A_Zn_4458_OK,546,9.800000190734863
2272,3u24_A_Zn_4459_OK,546,9.800000190734863
2273,3u24_A_Zn_4460_OK,546,9.800000190734863
2274,3u24_A_Zn_4461_OK,546,9.800000190734863
2275,3u79_C_Zn_13975_OK,111,11.699999809265135
2276,3u79_C_Zn_13976_OK,111,11.699999809265135
2277,3u79_C_Zn_13978_OK,111,11.699999809265135
2278,3u93_A_Zn_8079_OK,253,12.199999809265135
2279,3u93_B_Zn_8099_OK,251,12.199999809265135
2280,3u94_A_Zn_16184_OK,255,12.199999809265135
2281,3u94_A_Zn_16202_OK,255,12.199999809265135
2282,3u94_B_Zn_16184_OK,254,12.100000381469727
2283,3u94_B_Zn_16202_OK,254,12.100000381469727
2284,3u94_B_Zn_16249_OK,254,12.100000381469727
2285,3u94_C_Zn_16250_OK,254,12.199999809265135
2286,3u94_D_Zn_16249_OK,255,12.100000381469727
2287,3u94_D_Zn_16250_OK,255,12.100000381469727
2288,3ua7_D_Zn_2096_OK,61,14.0
2289,3ubf_A_Zn_2348_OK,298,11.600000381469727
2290,3ubf_A_Zn_2349_OK,298,11.600000381469727
2291,3ubf_A_Zn_2350_OK,298,11.600000381469727
2292,3ubf_A_Zn_2351_OK,298,11.600000381469727
2293,3ubf_A_Zn_2352_OK,298,11.600000381469727
2294,3ubf_A_Zn_2353_OK,298,11.600000381469727
2295,3ubf_A_Zn_2354_OK,298,11.600000381469727
2296,3ubf_A_Zn_2355_OK,298,11.600000381469727
2297,3ubf_A_Zn_2356_OK,298,11.600000381469727
2298,3ubf_A_Zn_2357_OK,298,11.600000381469727
2299,3ubf_A_Zn_2358_OK,298,11.600000381469727
2300,3ubf_A_Zn_2359_OK,298,11.699999809265135
2301,3ubf_A_Zn_2360_OK,298,11.600000381469727
2302,3ubf_A_Zn_2361_OK,298,11.600000381469727
2303,3ubf_A_Zn_2363_OK,298,11.600000381469727
2304,3ubf_A_Zn_2364_OK,298,11.600000381469727
2305,3ubf_A_Zn_2365_OK,298,11.600000381469727
2306,3ubg_A_Zn_4930_OK,303,11.5
2307,3ubg_B_Zn_4930_OK,310,11.600000381469727
2308,3uct_A_Zn_1163_OK,76,12.699999809265135
2309,3uct_B_Zn_1163_OK,72,12.899999618530273
2310,3uct_B_Zn_1165_OK,72,12.800000190734865
2311,3ucy_A_Zn_609_OK,74,12.600000381469727
2312,3ujp_C_Zn_6404_OK,272,9.399999618530273
2313,3ujp_C_Zn_6405_OK,272,9.399999618530273
2314,3urz_B_Zn_3313_OK,205,11.300000190734865
2315,3urz_B_Zn_3314_OK,205,11.300000190734865
2316,3uvc_B_Zn_2674_OK,159,11.300000190734865
2317,3uw4_A_Zn_750_OK,87,8.399999618530272
2318,3v1e_A_Zn_1525_OK,43,4.199999809265137
2319,3v1e_A_Zn_1526_OK,43,4.199999809265137
2320,3v1e_B_Zn_1525_OK,43,5.0
2321,3v1e_B_Zn_1526_OK,43,5.0
2322,3v4j_B_Zn_2908_OK,185,6.300000190734862
2323,3v5a_A_Zn_2678_OK,335,8.199999809265138
2324,3v5a_A_Zn_2679_OK,335,8.199999809265138
2325,3v77_A_Zn_10154_OK,224,9.399999618530273
2326,3v77_C_Zn_10194_OK,224,9.399999618530273
2327,3v7m_A_Zn_1773_OK,209,12.0
2328,3vek_F_Zn_3153_OK,96,8.399999618530272
2329,3vek_F_Zn_3158_OK,96,8.399999618530272
2330,3vek_F_Zn_3159_OK,96,8.399999618530272
2331,3vh2_A_Zn_4587_OK,582,7.9000000953674325
2332,3vpb_B_Zn_9876_OK,283,11.5
2333,3vuv_A_Zn_2358_OK,276,7.9000000953674325
2334,3vuv_A_Zn_2359_OK,276,7.9000000953674325
2335,3vuv_A_Zn_2360_OK,276,7.9000000953674325
2336,3vuv_A_Zn_2361_OK,276,7.9000000953674325
2337,3vyq_D_Zn_1469_OK,63,8.0
2338,3vyq_D_Zn_1470_OK,63,8.0
2339,3w8k_A_Zn_2623_OK,346,10.199999809265137
2340,3w8k_A_Zn_2624_OK,346,10.100000381469727
2341,3w8k_A_Zn_2625_OK,346,10.199999809265137
2342,3w8k_A_Zn_2626_OK,346,10.100000381469727
2343,3w8k_A_Zn_2628_OK,346,10.100000381469727
2344,3w8k_A_Zn_2631_OK,346,10.100000381469727
2345,3wab_A_Zn_2439_OK,304,10.0
2346,3wab_A_Zn_2452_OK,304,10.0
2347,3wc6_A_Zn_2447_OK,304,10.0
2348,3wc6_A_Zn_2448_OK,304,10.0
2349,3wc6_A_Zn_2449_OK,304,10.0
2350,3wc6_A_Zn_2450_OK,304,10.0
2351,3wgh_A_Zn_3391_OK,206,8.899999618530273
2352,3wgh_B_Zn_3442_OK,207,8.199999809265138
2353,3wi9_A_Zn_2381_OK,303,10.0
2354,3wi9_A_Zn_2382_OK,303,10.0
2355,3wi9_A_Zn_2383_OK,303,10.0
2356,3woi_A_Zn_10749_OK,697,7.0999999046325675
2357,3woi_B_Zn_10783_OK,697,7.0999999046325675
2358,3woi_B_Zn_10784_OK,697,7.0999999046325675
2359,3woj_B_Zn_10808_OK,698,7.0999999046325675
2360,3woj_B_Zn_10809_OK,698,7.0999999046325675
2361,3wok_A_Zn_10817_OK,698,7.0999999046325675
2362,3wol_A_Zn_10781_OK,698,7.0999999046325675
2363,3wol_A_Zn_10783_OK,698,7.0999999046325675
2364,3wor_A_Zn_10883_OK,697,7.0999999046325675
2365,3wor_A_Zn_10884_OK,697,7.0999999046325675
2366,3ws6_A_Zn_6267_OK,273,10.100000381469727
2367,3ws6_C_Zn_6324_OK,97,10.899999618530273
2368,3wub_A_Zn_2445_OK,313,10.300000190734863
2369,3wuf_A_Zn_2455_OK,313,10.199999809265137
2370,3wug_A_Zn_2478_OK,312,10.300000190734863
2371,3wug_A_Zn_2479_OK,312,10.300000190734863
2372,3wug_A_Zn_2480_OK,312,10.300000190734863
2373,3wug_A_Zn_2481_OK,312,10.300000190734863
2374,3wug_A_Zn_2482_OK,312,10.300000190734863
2375,3wug_A_Zn_2483_OK,312,10.300000190734863
2376,3wug_A_Zn_2484_OK,312,10.300000190734863
2377,3wxa_B_Zn_2972_OK,167,11.399999618530273
2378,3zbw_A_Zn_1981_OK,120,7.5999999046325675
2379,3zdu_A_Zn_2348_OK,297,11.100000381469727
2380,3zdu_A_Zn_2349_OK,297,11.100000381469727
2381,3zp9_A_Zn_2146_OK,258,9.100000381469727
2382,4a0x_A_Zn_1462_OK,184,8.800000190734863
2383,4a0x_A_Zn_1463_OK,184,8.800000190734863
2384,4a0x_A_Zn_1464_OK,184,8.800000190734863
2385,4a0x_A_Zn_1465_OK,184,8.800000190734863
2386,4a0x_A_Zn_1466_OK,184,8.800000190734863
2387,4a3n_A_Zn_536_OK,65,11.199999809265137
2388,4a3n_A_Zn_537_OK,65,11.199999809265137
2389,4a3n_A_Zn_538_OK,65,11.199999809265137
2390,4a6d_A_Zn_2715_OK,345,10.0
2391,4a6e_A_Zn_2699_OK,345,10.0
2392,4aap_B_Zn_3698_OK,233,10.600000381469727
2393,4ac1_X_Zn_2260_OK,283,10.199999809265137
2394,4ac1_X_Zn_2261_OK,283,10.199999809265137
2395,4ac1_X_Zn_2262_OK,283,10.199999809265137
2396,4ac1_X_Zn_2263_OK,283,10.199999809265137
2397,4ac1_X_Zn_2264_OK,283,10.100000381469727
2398,4ac1_X_Zn_2265_OK,283,10.199999809265137
2399,4ac1_X_Zn_2266_OK,283,10.199999809265137
2400,4ac1_X_Zn_2267_OK,283,10.199999809265137
2401,4ao7_A_Zn_1766_OK,223,11.600000381469727
2402,4ao7_A_Zn_1767_OK,223,11.600000381469727
2403,4ao7_A_Zn_1768_OK,223,11.600000381469727
2404,4aoj_A_Zn_6273_OK,260,11.100000381469727
2405,4aoj_A_Zn_6274_OK,260,11.100000381469727
2406,4aoj_A_Zn_6303_OK,260,11.0
2407,4aoj_B_Zn_6303_OK,258,10.800000190734863
2408,4aqi_A_Zn_771_OK,96,9.5
2409,4aty_A_Zn_2220_OK,309,7.9000000953674325
2410,4axl_A_Zn_1763_OK,220,10.899999618530273
2411,4ayb_A_Zn_54888_OK,872,8.899999618530273
2412,4ayb_B_Zn_54892_OK,1103,8.5
2413,4ayb_B_Zn_54893_OK,1103,8.5
2414,4ayb_C_Zn_54888_OK,376,8.600000381469728
2415,4ayb_C_Zn_54894_OK,376,8.600000381469728
2416,4b92_A_Zn_7304_OK,476,11.699999809265135
2417,4b92_B_Zn_7305_OK,475,11.600000381469727
2418,4b9p_A_Zn_1413_OK,166,8.600000381469728
2419,4b9p_A_Zn_1414_OK,166,8.600000381469728
2420,4b9p_A_Zn_1415_OK,166,8.600000381469728
2421,4bf7_A_Zn_5099_OK,335,9.600000381469727
2422,4bf7_A_Zn_5100_OK,335,9.600000381469727
2423,4bf7_A_Zn_5101_OK,335,9.600000381469727
2424,4bf7_A_Zn_5102_OK,335,9.600000381469727
2425,4bf7_A_Zn_5103_OK,335,9.600000381469727
2426,4bf7_A_Zn_5104_OK,335,9.600000381469727
2427,4bf7_A_Zn_5105_OK,335,9.600000381469727
2428,4bf7_A_Zn_5106_OK,335,9.600000381469727
2429,4bf7_A_Zn_5107_OK,335,9.600000381469727
2430,4bf7_A_Zn_5108_OK,335,9.600000381469727
2431,4bf7_A_Zn_5109_OK,335,9.600000381469727
2432,4bf7_A_Zn_5110_OK,335,9.600000381469727
2433,4bf7_A_Zn_5111_OK,335,9.600000381469727
2434,4bf7_A_Zn_5112_OK,335,9.600000381469727
2435,4bf7_A_Zn_5113_OK,335,9.600000381469727
2436,4bg1_A_Zn_3184_OK,385,9.699999809265137
2437,4bg1_A_Zn_3185_OK,385,9.699999809265137
2438,4bwz_A_Zn_2824_OK,384,10.100000381469727
2439,4bwz_A_Zn_2825_OK,384,10.100000381469727
2440,4by3_A_Zn_5829_OK,361,11.100000381469727
2441,4c6d_A_Zn_5981_OK,361,11.100000381469727
2442,4c79_A_Zn_1883_OK,118,7.9000000953674325
2443,4c82_A_Zn_1216_OK,156,5.400000095367432
2444,4c98_A_Zn_3814_OK,242,9.100000381469727
2445,4c98_A_Zn_3815_OK,242,9.100000381469727
2446,4c98_A_Zn_3816_OK,242,9.100000381469727
2447,4c98_A_Zn_3817_OK,242,9.100000381469727
2448,4ck0_C_Zn_2617_OK,104,6.5
2449,4ck0_C_Zn_2618_OK,104,6.5
2450,4ckv_X_Zn_801_OK,94,7.199999809265138
2451,4clv_A_Zn_2242_OK,142,8.699999809265138
2452,4clv_A_Zn_2244_OK,142,8.699999809265138
2453,4clv_A_Zn_2246_OK,142,8.699999809265138
2454,4clv_B_Zn_2268_OK,142,8.699999809265138
2455,4clv_B_Zn_2270_OK,142,8.699999809265138
2456,4clv_B_Zn_2271_OK,142,8.699999809265138
2457,4cn9_A_Zn_12142_OK,397,11.0
2458,4cn9_A_Zn_12143_OK,397,11.0
2459,4cq1_A_Zn_11606_OK,191,11.0
2460,4cq1_D_Zn_11606_OK,189,11.100000381469727
2461,4cq1_F_Zn_11617_OK,191,11.0
2462,4csz_A_Zn_2636_OK,335,10.100000381469727
2463,4cvb_A_Zn_4304_OK,562,10.899999618530273
2464,4cvb_A_Zn_4305_OK,562,10.899999618530273
